source_file,json_file,line_id,line_type,x1,y1,x2,y2,length,angle_deg,distance_to_vertical_deg,distance_to_horizontal_deg
data\processed\03_edges\IMG_0507.png,data\processed\04_lines_hough\json\IMG_0507.json,l00189,horizontal,1480,1037,1588,1044,108.2266,3.7084,86.2916,3.7084
data\processed\03_edges\IMG_0507.png,data\processed\04_lines_hough\json\IMG_0507.json,l00190,other,1466,1584,1502,1700,121.4578,72.7585,17.2415,72.7585
data\processed\03_edges\IMG_0507.png,data\processed\04_lines_hough\json\IMG_0507.json,l00191,vertical,1810,1650,1811,1567,83.006,-89.3097,0.6903,89.3097
data\processed\03_edges\IMG_0507.png,data\processed\04_lines_hough\json\IMG_0507.json,l00192,horizontal,1469,2537,1578,2530,109.2245,-3.6745,86.3255,3.6745
data\processed\03_edges\IMG_0507.png,data\processed\04_lines_hough\json\IMG_0507.json,l00193,other,1501,1762,1534,1843,87.4643,67.8337,22.1663,67.8337
data\processed\03_edges\IMG_0507.png,data\processed\04_lines_hough\json\IMG_0507.json,l00194,other,1247,970,1287,1086,122.7029,70.9744,19.0256,70.9744
data\processed\03_edges\IMG_0507.png,data\processed\04_lines_hough\json\IMG_0507.json,l00195,horizontal,1261,2681,1385,2675,124.1451,-2.7702,87.2298,2.7702
data\processed\03_edges\IMG_0507.png,data\processed\04_lines_hough\json\IMG_0507.json,l00196,other,2039,1251,2130,1273,93.6216,13.5909,76.4091,13.5909
data\processed\03_edges\IMG_0507.png,data\processed\04_lines_hough\json\IMG_0507.json,l00197,other,1291,2093,1320,2004,93.6056,-71.9522,18.0478,71.9522
data\processed\03_edges\IMG_0507.png,data\processed\04_lines_hough\json\IMG_0507.json,l00198,other,1811,1223,1858,1141,94.5145,-60.1799,29.8201,60.1799
data\processed\03_edges\IMG_0507.png,data\processed\04_lines_hough\json\IMG_0507.json,l00199,other,2349,2630,2431,2683,97.6371,32.8763,57.1237,32.8763
data\processed\03_edges\IMG_0507.png,data\processed\04_lines_hough\json\IMG_0507.json,l00200,other,1831,1403,1915,1322,116.6919,-43.9584,46.0416,43.9584
data\processed\03_edges\IMG_0507.png,data\processed\04_lines_hough\json\IMG_0507.json,l00201,horizontal,1741,2717,1838,2717,97.0,0.0,90.0,0.0
data\processed\03_edges\IMG_0507.png,data\processed\04_lines_hough\json\IMG_0507.json,l00202,vertical,1206,1103,1207,1019,84.006,-89.3179,0.6821,89.3179
data\processed\03_edges\IMG_0507.png,data\processed\04_lines_hough\json\IMG_0507.json,l00203,other,1247,1063,1362,1043,116.7262,-9.8658,80.1342,9.8658
data\processed\03_edges\IMG_0507.png,data\processed\04_lines_hough\json\IMG_0507.json,l00204,horizontal,1336,2535,1430,2533,94.0213,-1.2189,88.7811,1.2189
data\processed\03_edges\IMG_0507.png,data\processed\04_lines_hough\json\IMG_0507.json,l00205,other,1421,1591,1515,1716,156.4001,53.0568,36.9432,53.0568
data\processed\03_edges\IMG_0507.png,data\processed\04_lines_hough\json\IMG_0507.json,l00206,other,2054,1393,2134,1417,83.5225,16.6992,73.3008,16.6992
data\processed\03_edges\IMG_0507.png,data\processed\04_lines_hough\json\IMG_0507.json,l00207,other,1246,970,1275,1056,90.7579,71.3654,18.6346,71.3654
data\processed\03_edges\IMG_0507.png,data\processed\04_lines_hough\json\IMG_0507.json,l00208,horizontal,1401,2554,1507,2546,106.3015,-4.316,85.684,4.316
data\processed\03_edges\IMG_0507.png,data\processed\04_lines_hough\json\IMG_0507.json,l00209,vertical,1476,1750,1486,1831,81.6149,82.9621,7.0379,82.9621
data\processed\03_edges\IMG_0507.png,data\processed\04_lines_hough\json\IMG_0507.json,l00210,other,2097,1267,2190,1290,95.8019,13.8912,76.1088,13.8912
data\processed\03_edges\IMG_0507.png,data\processed\04_lines_hough\json\IMG_0507.json,l00211,vertical,29,2364,37,2228,136.2351,-86.6335,3.3665,86.6335
data\processed\03_edges\IMG_0507.png,data\processed\04_lines_hough\json\IMG_0507.json,l00212,other,1800,1371,1960,1342,162.6069,-10.2733,79.7267,10.2733
data\processed\03_edges\IMG_0507.png,data\processed\04_lines_hough\json\IMG_0507.json,l00213,vertical,1607,947,1621,1031,85.1587,80.5377,9.4623,80.5377
data\processed\03_edges\IMG_0507.png,data\processed\04_lines_hough\json\IMG_0507.json,l00214,horizontal,1400,2491,1532,2489,132.0152,-0.8681,89.1319,0.8681
data\processed\03_edges\IMG_0507.png,data\processed\04_lines_hough\json\IMG_0507.json,l00215,horizontal,1498,838,1593,848,95.5249,6.009,83.991,6.009
data\processed\03_edges\IMG_0507.png,data\processed\04_lines_hough\json\IMG_0507.json,l00216,other,1815,1375,1899,1362,85.0,-8.7974,81.2026,8.7974
data\processed\03_edges\IMG_0507.png,data\processed\04_lines_hough\json\IMG_0507.json,l00217,horizontal,1398,840,1484,837,86.0523,-1.9979,88.0021,1.9979
data\processed\03_edges\IMG_0507.png,data\processed\04_lines_hough\json\IMG_0507.json,l00218,vertical,1540,1658,1548,1756,98.326,85.3331,4.6669,85.3331
data\processed\03_edges\IMG_0507.png,data\processed\04_lines_hough\json\IMG_0507.json,l00219,other,1377,2348,1499,2275,142.1724,-30.8946,59.1054,30.8946
data\processed\03_edges\IMG_0507.png,data\processed\04_lines_hough\json\IMG_0507.json,l00220,other,1464,2311,1544,2363,95.4149,33.0239,56.9761,33.0239
data\processed\03_edges\IMG_0507.png,data\processed\04_lines_hough\json\IMG_0507.json,l00221,other,2664,2820,2971,3011,361.566,31.8878,58.1122,31.8878
data\processed\03_edges\IMG_0507.png,data\processed\04_lines_hough\json\IMG_0507.json,l00222,other,1954,2378,2054,2442,118.7266,32.6192,57.3808,32.6192
data\processed\03_edges\IMG_0507.png,data\processed\04_lines_hough\json\IMG_0507.json,l00223,vertical,1209,2205,1215,2124,81.2219,-85.7636,4.2364,85.7636
data\processed\03_edges\IMG_0507.png,data\processed\04_lines_hough\json\IMG_0507.json,l00224,vertical,1742,1970,1751,1881,89.4539,-84.2257,5.7743,84.2257
data\processed\03_edges\IMG_0507.png,data\processed\04_lines_hough\json\IMG_0507.json,l00225,other,1237,953,1267,1042,93.9202,71.3721,18.6279,71.3721
data\processed\03_edges\IMG_0507.png,data\processed\04_lines_hough\json\IMG_0507.json,l00226,vertical,556,411,558,275,136.0147,-89.1575,0.8425,89.1575
data\processed\03_edges\IMG_0507.png,data\processed\04_lines_hough\json\IMG_0507.json,l00227,other,2607,2766,2705,2855,132.382,42.2446,47.7554,42.2446
data\processed\03_edges\IMG_0507.png,data\processed\04_lines_hough\json\IMG_0507.json,l00228,other,1470,1538,1505,1443,101.2423,-69.7751,20.2249,69.7751
data\processed\03_edges\IMG_0507.png,data\processed\04_lines_hough\json\IMG_0507.json,l00229,other,1455,1525,1481,1606,85.0706,72.204,17.796,72.204
data\processed\03_edges\IMG_0507.png,data\processed\04_lines_hough\json\IMG_0507.json,l00230,vertical,38,2235,40,2139,96.0208,-88.8065,1.1935,88.8065
data\processed\03_edges\IMG_0507.png,data\processed\04_lines_hough\json\IMG_0507.json,l00231,vertical,1142,1165,1153,1245,80.7527,82.1709,7.8291,82.1709
data\processed\03_edges\IMG_0507.png,data\processed\04_lines_hough\json\IMG_0507.json,l00232,other,1248,970,1278,1057,92.0272,70.9744,19.0256,70.9744
data\processed\03_edges\IMG_0507.png,data\processed\04_lines_hough\json\IMG_0507.json,l00233,horizontal,1411,795,1502,795,91.0,0.0,90.0,0.0
data\processed\03_edges\IMG_0507.png,data\processed\04_lines_hough\json\IMG_0507.json,l00234,horizontal,1338,1045,1457,1037,119.2686,-3.846,86.154,3.846
data\processed\03_edges\IMG_0507.png,data\processed\04_lines_hough\json\IMG_0507.json,l00235,horizontal,173,2365,292,2363,119.0168,-0.9629,89.0371,0.9629
data\processed\03_edges\IMG_0507.png,data\processed\04_lines_hough\json\IMG_0507.json,l00236,vertical,2879,856,2879,669,187.0,-90.0,0.0,90.0
data\processed\03_edges\IMG_0507.png,data\processed\04_lines_hough\json\IMG_0507.json,l00237,horizontal,1349,1073,1487,1071,138.0145,-0.8303,89.1697,0.8303
data\processed\03_edges\IMG_0507.png,data\processed\04_lines_hough\json\IMG_0507.json,l00238,other,1565,1043,1653,1057,89.1067,9.0395,80.9605,9.0395
data\processed\03_edges\IMG_0507.png,data\processed\04_lines_hough\json\IMG_0507.json,l00239,vertical,1907,1359,1928,1209,151.4629,-82.0304,7.9696,82.0304
data\processed\03_edges\IMG_0507.png,data\processed\04_lines_hough\json\IMG_0507.json,l00240,horizontal,2634,2836,2718,2836,84.0,0.0,90.0,0.0
data\processed\03_edges\IMG_0507.png,data\processed\04_lines_hough\json\IMG_0507.json,l00241,other,1190,988,1228,866,127.7811,-72.6995,17.3005,72.6995
data\processed\03_edges\IMG_0507.png,data\processed\04_lines_hough\json\IMG_0507.json,l00242,horizontal,2640,2837,2727,2837,87.0,0.0,90.0,0.0
data\processed\03_edges\IMG_0507.png,data\processed\04_lines_hough\json\IMG_0507.json,l00243,other,1296,2089,1328,1990,104.0433,-72.0875,17.9125,72.0875
data\processed\03_edges\IMG_0507.png,data\processed\04_lines_hough\json\IMG_0507.json,l00244,other,1883,1314,2010,1381,143.5897,27.8143,62.1857,27.8143
data\processed\03_edges\IMG_0507.png,data\processed\04_lines_hough\json\IMG_0507.json,l00245,vertical,1441,1208,1442,1126,82.0061,-89.3013,0.6987,89.3013
data\processed\03_edges\IMG_0507.png,data\processed\04_lines_hough\json\IMG_0507.json,l00246,horizontal,1136,2353,1216,2352,80.0062,-0.7162,89.2838,0.7162
data\processed\03_edges\IMG_0507.png,data\processed\04_lines_hough\json\IMG_0507.json,l00247,horizontal,2878,2343,2969,2343,91.0,0.0,90.0,0.0
data\processed\03_edges\IMG_0507.png,data\processed\04_lines_hough\json\IMG_0507.json,l00248,other,1749,1741,1821,1827,112.1606,50.0636,39.9364,50.0636
data\processed\03_edges\IMG_0507.png,data\processed\04_lines_hough\json\IMG_0507.json,l00249,vertical,1495,1750,1498,1830,80.0562,87.8524,2.1476,87.8524
data\processed\03_edges\IMG_0507.png,data\processed\04_lines_hough\json\IMG_0507.json,l00250,vertical,2878,1058,2878,931,127.0,-90.0,0.0,90.0
data\processed\03_edges\IMG_0507.png,data\processed\04_lines_hough\json\IMG_0507.json,l00251,vertical,2882,508,2886,425,83.0963,-87.2409,2.7591,87.2409
data\processed\03_edges\IMG_0507.png,data\processed\04_lines_hough\json\IMG_0507.json,l00252,other,1913,1212,2036,1249,128.4445,16.742,73.258,16.742
data\processed\03_edges\IMG_0507.png,data\processed\04_lines_hough\json\IMG_0507.json,l00253,vertical,550,973,553,782,191.0236,-89.1001,0.8999,89.1001
data\processed\03_edges\IMG_0507.png,data\processed\04_lines_hough\json\IMG_0507.json,l00254,vertical,558,134,560,0,134.0149,-89.1449,0.8551,89.1449
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00001,other,2252,2581,2657,2864,494.0789,34.9445,55.0555,34.9445
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00002,other,2556,2798,2934,3062,461.064,34.9309,55.0691,34.9309
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00003,other,2486,2744,2787,2954,367.0163,34.9025,55.0975,34.9025
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00004,vertical,1829,668,1829,379,289.0,-90.0,0.0,90.0
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00005,vertical,1136,1335,1138,1498,163.0123,89.297,0.703,89.297
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00006,other,2294,2616,2609,2836,384.22,34.9309,55.0691,34.9309
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00007,vertical,1534,1562,1543,1642,80.5047,83.5812,6.4188,83.5812
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00008,vertical,909,1419,925,1894,475.2694,88.0708,1.9292,88.0708
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00009,vertical,1689,2202,1700,2094,108.5587,-84.1844,5.8156,84.1844
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00010,vertical,1448,1339,1448,1259,80.0,-90.0,0.0,90.0
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00011,vertical,1446,1339,1446,1163,176.0,-90.0,0.0,90.0
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00012,vertical,1450,2018,1450,1785,233.0,-90.0,0.0,90.0
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00013,vertical,1447,1162,1447,1003,159.0,-90.0,0.0,90.0
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00014,vertical,1685,2250,1685,2065,185.0,-90.0,0.0,90.0
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00015,vertical,1831,311,1831,97,214.0,-90.0,0.0,90.0
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00016,vertical,926,1507,940,1776,269.3641,87.0208,2.9792,87.0208
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00017,vertical,820,2018,860,1568,451.7743,-84.9204,5.0796,84.9204
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00018,vertical,842,1547,848,1432,115.1564,-87.0134,2.9866,87.0134
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00019,vertical,838,1452,894,1978,528.9726,83.923,6.077,83.923
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00020,vertical,1752,1885,1768,1734,151.8453,-83.9515,6.0485,83.9515
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00021,vertical,816,2095,816,1913,182.0,-90.0,0.0,90.0
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00022,vertical,1512,1122,1517,1276,154.0811,88.1404,1.8596,88.1404
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00023,vertical,1652,2161,1665,2054,107.7868,-83.0728,6.9272,83.0728
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00024,vertical,1453,1500,1453,1385,115.0,-90.0,0.0,90.0
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00025,vertical,1667,2191,1672,2103,88.1419,-86.7481,3.2519,86.7481
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00026,vertical,944,1577,944,1347,230.0,-90.0,0.0,90.0
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00027,vertical,1448,897,1448,789,108.0,-90.0,0.0,90.0
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00028,vertical,1737,1913,1745,1791,122.262,-86.2483,3.7517,86.2483
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00029,vertical,943,1640,957,1912,272.3601,87.0536,2.9464,87.0536
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00030,vertical,1665,2476,1680,2335,141.7956,-83.9275,6.0725,83.9275
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00031,vertical,1663,2726,1668,2629,97.1288,-87.0492,2.9508,87.0492
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00032,vertical,932,1941,941,1405,536.0756,-89.038,0.962,89.038
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00033,vertical,862,1430,880,1636,206.7849,85.0063,4.9937,85.0063
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00034,vertical,870,1732,897,1354,378.9631,-85.9144,4.0856,85.9144
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00035,other,1331,1494,1440,1385,154.1493,-45.0,45.0,45.0
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00036,vertical,923,1548,935,1900,352.2045,88.0475,1.9525,88.0475
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00037,vertical,1769,1413,1780,1277,136.4441,-85.3758,4.6242,85.3758
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00038,vertical,880,1474,924,1898,426.2769,84.0754,5.9246,84.0754
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00039,vertical,1520,1328,1531,1417,89.6772,82.9542,7.0458,82.9542
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00040,vertical,1691,2319,1694,2232,87.0517,-88.0251,1.9749,88.0251
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00041,vertical,1444,896,1444,790,106.0,-90.0,0.0,90.0
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00042,other,1615,1900,1679,2098,208.0865,72.0875,17.9125,72.0875
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00043,other,2929,3057,3021,3121,112.0714,34.8245,55.1755,34.8245
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00044,vertical,1830,378,1830,135,243.0,-90.0,0.0,90.0
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00045,vertical,840,1603,872,1967,365.4039,84.9759,5.0241,84.9759
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00046,vertical,1821,796,1830,711,85.4751,-83.9559,6.0441,83.9559
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00047,vertical,1729,1200,1735,1082,118.1524,-87.0892,2.9108,87.0892
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00048,vertical,860,1496,882,1636,141.718,81.0694,8.9306,81.0694
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00049,vertical,1406,1064,1410,1174,110.0727,87.9174,2.0826,87.9174
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00050,vertical,1678,2249,1681,2137,112.0402,-88.4657,1.5343,88.4657
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00051,vertical,1833,1570,1833,1480,90.0,-90.0,0.0,90.0
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00052,other,1414,2225,1437,2110,117.2774,-78.6901,11.3099,78.6901
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00053,vertical,1769,1830,1772,1733,97.0464,-88.2285,1.7715,88.2285
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00054,other,1651,2202,1676,2318,118.6634,77.8378,12.1622,77.8378
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00055,vertical,1524,1559,1525,1641,82.0061,89.3013,0.6987,89.3013
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00056,vertical,1752,1529,1754,1439,90.0222,-88.727,1.273,88.727
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00057,vertical,1674,2207,1678,2100,107.0747,-87.8591,2.1409,87.8591
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00058,vertical,859,1504,885,1802,299.1321,85.0137,4.9863,85.0137
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00059,vertical,1408,1337,1437,1612,276.5249,83.9801,6.0199,83.9801
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00060,vertical,1127,1005,1133,1183,178.1011,88.0694,1.9306,88.0694
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00061,horizontal,1366,2778,1575,2775,209.0215,-0.8224,89.1776,0.8224
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00062,vertical,846,2012,865,1472,540.3342,-87.9849,2.0151,87.9849
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00063,vertical,1684,2660,1687,2561,99.0454,-88.2643,1.7357,88.2643
